timestamp,scale,window_size,correlation,fisher_z,p_value,p_value_adjusted
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,2.8154181069828255e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,2.8154181069828255e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,3.397918404979272e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,3.397918404979272e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,4.805627458470685e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,4.805627458470685e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,5.582294522465947e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,5.582294522465947e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,6.358961586461209e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,6.358961586461209e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,7.135628650456471e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,7.135628650456471e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,7.912295714451734e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,7.912295714451734e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,8.688962778446996e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,8.688962778446996e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,9.465629842442258e-05
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,9.465629842442258e-05
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.0001024229690643752
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.0001024229690643752
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.00011018963970432782
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.00011018963970432782
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.00011795631034428045
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.00011795631034428045
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.00012572298098423307
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.00012572298098423307
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.0001334896516241857
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.0001334896516241857
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.0001412563222641383
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.0001412563222641383
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.00014902299290409093
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.00014902299290409093
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.00015678966354404356
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.00015678966354404356
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.0001849438446138718
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.0001849438446138718
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.0001946521829138126
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.0001946521829138126
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.00020436052121375337
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.00020436052121375337
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.00021406885951369414
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.00021406885951369414
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.00022377719781363492
2026-02-12 11:16:24,8s,4,-0.9998885381940915,-4.897460010878479,9.708338299940777e-07,0.00022377719781363492
2026-02-12 11:15:56,8s,4,0.9999,4.951718775643098,7.356085824916647e-07,0.0002334855361135757
