timestamp,correlation,p_value,effect_size
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6509561566366229,0.0398179222072399,0.7769561739656289
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:59:15,0.9233511776813133,2.0162287370339982e-05,1.6112950539079043
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
2025-07-28 12:57:55,0.6522190857917188,0.03926112334264653,0.7791509195791381
2025-07-28 12:57:45,0.6704796924119708,0.0317671014115688,0.8116140607801018
2025-07-28 12:57:50,0.6668656241366393,0.033168809322321025,0.8050771652003419
