timestamp,correlation,p_value,effect_size
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:53:30,0.7179246616491604,0.016846681193013913,0.9033490283471659
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:53:30,0.7179246616491604,0.016846681193013913,0.9033490283471659
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:53:30,0.7179246616491604,0.016846681193013913,0.9033490283471659
2025-07-31 15:51:35,0.6334366065112147,0.048071780813248255,0.74713497279157
2025-07-31 15:51:50,0.6547829076390825,0.038146318959036085,0.7836258166102795
2025-07-31 15:52:10,-0.6893100989801005,0.02509097885640421,0.8466400936016261
2025-07-31 15:52:15,-0.6698336417436394,0.032014767821581636,0.8104413206806542
2025-07-31 15:52:20,-0.6565796203537387,0.03737741320000221,0.7867774963121488
2025-07-31 15:52:25,-0.7831307047642927,0.005318607939719833,1.053415537651579
2025-07-31 15:53:30,0.7179246616491604,0.016846681193013913,0.9033490283471659
