timestamp,scale,window_size,correlation,fisher_z,p_value,p_value_adjusted
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,4.487212353199155e-05
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,5.3699426521891525e-05
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,7.576768399664147e-05
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,8.459498698654144e-05
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,9.636472430640808e-05
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00010813446162627471
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00011696176461617469
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00012578906760607467
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0001375588049259413
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00014932854224580794
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00015815584523570791
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0001669831482256079
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00017875288554547453
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00019052262286534116
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0002022923601852078
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00021406209750507443
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00022583183482494107
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0002376015721448077
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0002839449128417826
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0002986570844916159
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00031336925614144917
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00032808142779128247
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00034279359944111576
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00035750577109094905
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00037221794274078235
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00038693011439061564
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00040164228604044894
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.00041635445769028223
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0004310666293401155
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0004421007580774905
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0004568129297273238
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0004715251013771571
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0004862372730269904
2026-02-13 18:57:44,8s,4,-0.9999,-4.951718775643098,7.356085824916647e-07,0.0005568556969461902
2026-02-13 19:01:04,8s,4,-0.995536622818005,-3.0513812909201072,0.002277911024810786,0.036670961337547936
2026-02-13 19:05:42,8s,4,-0.9988548110145987,-3.7323800124579227,0.00018967905651257055,0.011350866092757705
2026-02-13 18:59:56,3min,90,-0.29592181207115176,-0.3050440662551327,0.004437495798148339,0.04906316320845783
2026-02-13 19:02:42,3min,90,-0.29329098358992084,-0.30216319634082567,0.004826504523008479,0.04937383680969485
2026-02-13 19:02:48,3min,90,-0.30054197081507095,-0.3101152830287553,0.0038211278961168826,0.04382717905091637
2026-02-13 19:02:58,3min,90,-0.3128771789403059,-0.32373163626698814,0.002531357263191092,0.036670961337547936
2026-02-13 19:03:00,3min,90,-0.3142460151426183,-0.32524973345367053,0.0024155246729673507,0.036670961337547936
2026-02-13 19:03:02,3min,90,-0.32087561296796147,-0.3326229182683727,0.0019189352173574203,0.036670961337547936
2026-02-13 19:03:04,3min,90,-0.3240577963876812,-0.3361744068160299,0.0017148767421204525,0.03508545118338331
2026-02-13 19:03:14,3min,90,-0.31070515775437596,-0.3213257262329385,0.0027253728462846016,0.036670961337547936
2026-02-13 19:03:16,3min,90,-0.3178866695157318,-0.32929445344313873,0.002130188503481456,0.036670961337547936
2026-02-13 19:03:18,3min,90,-0.3312290441301014,-0.3442081271179205,0.001324767588537723,0.0323499698233244
2026-02-13 19:03:20,3min,90,-0.32965416103348427,-0.34244020066551206,0.001402823139021292,0.03318553488247244
2026-02-13 19:03:30,3min,90,-0.3276667266520248,-0.34021208981407175,0.001507233883153436,0.033558119104327974
2026-02-13 19:03:32,3min,90,-0.31087461999902655,-0.32151330696802866,0.002709771361790736,0.036670961337547936
2026-02-13 19:01:52,5min,150,-0.26508654659553843,-0.271571536646403,0.0009925503672452152,0.028499072499486137
2026-02-13 19:02:00,5min,150,-0.2549963693631991,-0.2607494334591686,0.0015700254905517408,0.03395740846707622
2026-02-13 19:02:02,5min,150,-0.2534968756526129,-0.2591463113988977,0.0016780832576468452,0.03508545118338331
2026-02-13 19:02:04,5min,150,-0.24707687524421793,-0.2522972306502208,0.002221206271428633,0.036670961337547936
2026-02-13 19:02:06,5min,150,-0.2659279435788507,-0.27247674558630974,0.0009545022728059127,0.028499072499486137
2026-02-13 19:02:14,5min,150,-0.2661672224106683,-0.27273425099127874,0.0009439281635457153,0.028499072499486137
2026-02-13 19:02:16,5min,150,-0.2658379278285366,-0.27237988220139797,0.0009585081553087349,0.028499072499486137
2026-02-13 19:02:18,5min,150,-0.2631399966246281,-0.26947902064666096,0.0010859409467944836,0.028499072499486137
2026-02-13 19:02:20,5min,150,-0.26422400099267157,-0.2706440258753401,0.0010329884900059927,0.028499072499486137
2026-02-13 19:02:28,5min,150,-0.26378853750734516,-0.2701759369018329,0.0010539704265000172,0.028499072499486137
2026-02-13 19:02:30,5min,150,-0.26620817625558785,-0.27277832794827933,0.0009421291172844182,0.028499072499486137
2026-02-13 19:02:32,5min,150,-0.2665809481943354,-0.2731795748025442,0.0009258972770316287,0.028499072499486137
2026-02-13 19:02:34,5min,150,-0.2610404793767567,-0.2672246464480921,0.0011956044996446202,0.030169086874365918
2026-02-13 19:02:42,5min,150,-0.29329098358992084,-0.30216319634082567,0.0002487591226814079,0.01176941599186411
2026-02-13 19:02:44,5min,150,-0.28124064094056317,-0.289028762450707,0.0004578307776064161,0.019254327702669834
2026-02-13 19:02:46,5min,150,-0.29158701520486496,-0.3002998750395323,0.000271641817396473,0.01209605033936059
2026-02-13 19:02:48,5min,150,-0.2944944892837126,-0.3034804799090415,0.00023368685851110627,0.01176941599186411
2026-02-13 19:02:58,5min,150,-0.2965464810505374,-0.3057288261430661,0.00020992354729010287,0.011350866092757705
2026-02-13 19:03:00,5min,150,-0.2971113269360089,-0.3063482476705779,0.00020378700528600469,0.011350866092757705
2026-02-13 19:03:02,5min,150,-0.30492469709275233,-0.3149402127562247,0.00013429434697864728,0.011350866092757705
